label,path,features
low,../../data/snsd/generated/noise_low/clnsp1027-low.wav,"[[-5.82741699e+02 -5.39608948e+02 -5.10691711e+02 ... -3.53257568e+02
  -3.79368317e+02 -4.10054077e+02]
 [ 4.52497559e+01  8.13151398e+01  1.06646179e+02 ...  6.95469666e+01
   1.02221130e+02  1.18925995e+02]
 [-1.05744629e+01 -7.86247492e+00 -8.20066357e+00 ... -1.71348953e+01
  -3.24554787e+01 -5.30784149e+01]
 ...
 [ 4.56248093e+00  6.50769377e+00  9.80489922e+00 ... -4.95315456e+00
  -7.70901680e+00 -7.77174902e+00]
 [ 3.68355393e-01 -3.02369165e+00  3.56494975e+00 ...  1.90691161e+00
  -4.63226891e+00 -4.96389294e+00]
 [ 4.30999184e+00  1.89691687e+00  3.69286633e+00 ...  8.49998856e+00
   4.90057468e+00  1.01531351e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1028-low.wav,"[[-5.35639587e+02 -5.25521423e+02 -5.29502380e+02 ... -4.23559448e+02
  -4.65110016e+02 -4.90077698e+02]
 [ 1.36710541e+02  1.46889709e+02  1.52426056e+02 ...  1.22343704e+02
   1.02376312e+02  1.03853378e+02]
 [ 4.35916672e+01  4.95951118e+01  6.08213425e+01 ...  1.44847860e+01
   1.82068577e+01  2.73666859e+01]
 ...
 [ 4.25076771e+00  1.88536361e-01 -2.73607641e-01 ... -8.98172379e-01
   1.04975843e+00 -2.24945831e+00]
 [-7.72078037e-02 -2.63343811e+00  2.58217120e+00 ...  6.22703171e+00
   5.49946308e+00  4.66287994e+00]
 [ 1.26897526e+00 -1.87393355e+00  2.57348108e+00 ...  7.96864510e+00
   4.58309031e+00  6.08489609e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1029-low.wav,"[[-6.0391638e+02 -5.4744714e+02 -5.0796255e+02 ... -3.5485382e+02
  -3.7781879e+02 -4.0150812e+02]
 [ 4.1661068e+01  8.1236816e+01  9.9234200e+01 ...  1.4360306e+02
   1.2845998e+02  1.1602430e+02]
 [ 2.1116600e+01  9.0297766e+00 -5.2504725e+00 ... -5.9888840e+01
  -5.3553448e+01 -5.1152447e+01]
 ...
 [ 3.0929320e+00  6.0281887e+00  9.3540478e+00 ... -4.1999369e+00
  -5.8656633e-01 -3.9632337e+00]
 [ 2.4510710e+00 -2.4256527e-02  6.9124975e+00 ... -2.9888101e+00
  -4.3377244e-01 -4.8234711e+00]
 [ 2.4657400e+00  1.1713293e+00  3.9848289e+00 ...  9.1091943e-01
   1.3225083e+00 -2.9503858e+00]]"
low,../../data/snsd/generated/noise_low/clnsp103-low.wav,"[[-4.8214087e+02 -4.5625153e+02 -3.1345511e+02 ... -3.5030789e+02
  -3.5965115e+02 -4.0063171e+02]
 [ 9.4088959e+01  4.6247696e+01  9.3839508e+01 ... -4.5822613e+01
  -3.5673676e+01 -2.3100464e+01]
 [-5.9465294e+01 -4.8122650e+01 -9.5041275e+00 ...  2.7678320e+01
   2.4350859e+01  1.6824020e+01]
 ...
 [-8.0407600e+00 -1.3648621e+01 -1.2123632e+01 ...  4.8043731e-01
  -3.4171970e+00 -4.2319212e+00]
 [ 1.9443300e+00 -6.7124307e-01 -3.9538631e+00 ... -2.1660817e+00
  -1.4626923e+00 -3.0708144e+00]
 [ 6.9815993e+00  1.1037115e+01 -1.2185564e+00 ... -6.1017704e-01
   2.8047895e+00  6.0787344e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1030-low.wav,"[[-2.78966614e+02 -2.13205978e+02 -2.23624802e+02 ... -3.92804840e+02
  -4.02812958e+02 -4.90482239e+02]
 [ 1.37412979e+02  1.23874374e+02  1.00947113e+02 ... -1.14727392e+01
   2.34761276e+01  7.87913437e+01]
 [-3.50758667e+01 -4.76930389e+01 -6.09354782e+01 ...  2.18545952e+01
   8.77960968e+00 -7.97265387e+00]
 ...
 [ 1.67571867e+00 -1.66852105e+00 -5.98225069e+00 ... -2.06745768e+00
  -1.66591823e+00 -5.17889404e+00]
 [ 7.78182268e+00  9.13386250e+00  1.92570210e+00 ... -1.68333650e+00
   1.77107871e-01  2.72071123e+00]
 [-5.27187443e+00 -4.45100594e+00 -4.90726280e+00 ... -3.05116224e+00
  -1.59694791e+00  5.72033548e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1031-low.wav,"[[-4.47837250e+02 -3.03105133e+02 -2.58375153e+02 ... -4.00592041e+02
  -4.19152802e+02 -4.69972321e+02]
 [ 5.98826981e+01  1.14239830e+02  1.22469543e+02 ...  4.20847321e+01
   3.28853149e+01  8.91163349e+00]
 [-3.11427135e+01 -9.71009541e+00 -2.39380188e+01 ... -2.87610550e+01
  -1.86129303e+01 -1.04309635e+01]
 ...
 [-1.24536717e+00 -3.47312021e+00 -4.67662144e+00 ... -4.36606407e+00
  -3.75132823e+00 -7.81102300e-01]
 [-6.11286759e-01 -1.83830082e+00 -4.16387081e+00 ...  3.95267224e+00
   2.94195628e+00  4.11210489e+00]
 [-1.92510724e+00 -3.30194092e+00 -3.61683273e+00 ... -3.97635603e+00
  -4.85053873e+00  1.73748732e-01]]"
low,../../data/snsd/generated/noise_low/clnsp1032-low.wav,"[[-4.46625793e+02 -4.19549866e+02 -4.16921600e+02 ... -3.36299408e+02
  -3.48238098e+02 -3.69251587e+02]
 [ 9.70754700e+01  9.02248383e+01  8.91051331e+01 ...  1.11663795e+02
   1.04228058e+02  9.86337662e+01]
 [ 5.56280804e+00 -3.01633406e+00 -5.06696892e+00 ... -3.38657045e+00
   4.95196056e+00  1.22313213e+01]
 ...
 [ 2.69377851e+00  2.14616442e+00 -4.04410028e+00 ... -1.81865841e-01
  -2.49434114e-01 -3.69307113e+00]
 [ 1.62467194e+00 -1.17685366e+00 -6.76075745e+00 ...  7.68405318e-01
  -3.35551023e+00 -5.91548634e+00]
 [ 3.15065455e+00  2.32551455e-01 -1.39213252e+00 ...  7.94066072e-01
   1.97112846e+00  3.79791069e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1033-low.wav,"[[-446.1439     -419.06702    -444.7927     ... -454.43936
  -482.10245    -520.8354    ]
 [  24.699356     21.366814     18.083303   ...   95.45226
    96.756386     87.38268   ]
 [   4.1724625    11.223411     13.573105   ...  -57.065422
   -54.50898     -43.224945  ]
 ...
 [  -1.0775433     1.9663624     3.0052023  ...    4.7625647
     1.4066741     1.5103767 ]
 [   1.7767627     3.145792      1.550461   ...   -4.4395523
    -4.454447     -4.9309034 ]
 [  -3.5642428    -0.76821697    0.85115683 ...  -10.792437
    -5.3891993    -5.4172535 ]]"
low,../../data/snsd/generated/noise_low/clnsp1034-low.wav,"[[-4.60585327e+02 -4.14219025e+02 -4.13612244e+02 ... -3.72810089e+02
  -3.67071716e+02 -3.76679626e+02]
 [ 1.31165405e+02  1.36079453e+02  1.32283737e+02 ...  9.89232941e+01
   7.10931244e+01  6.75811234e+01]
 [-1.00580015e+01 -1.41018257e+01 -1.70016556e+01 ...  2.54938240e+01
   3.58520432e+01  3.64021454e+01]
 ...
 [-1.83166951e-01 -4.94691086e+00 -6.43584967e+00 ... -1.60685110e+00
  -5.69467831e+00 -4.56071758e+00]
 [ 4.29303932e+00 -4.28558707e-01  2.62275028e+00 ...  2.65285039e+00
  -2.80817747e-01  3.07005644e-02]
 [ 6.35849380e+00  5.80295420e+00  7.46685410e+00 ... -2.20309663e+00
   1.90704429e+00  2.24982524e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1035-low.wav,"[[-4.8482449e+02 -3.8727838e+02 -2.6294925e+02 ... -3.7339304e+02
  -4.2550729e+02 -4.7724240e+02]
 [ 1.4276321e+02  1.6718573e+02  1.2988760e+02 ...  8.6551758e+01
   1.0844774e+02  1.2381012e+02]
 [ 8.1865196e+00 -3.8480247e+01 -1.0113433e+02 ... -4.4920418e+01
  -2.3391548e+01  4.3896194e+00]
 ...
 [ 2.2110910e+00  4.7842109e-01  2.2211909e+00 ... -1.6083313e+00
  -4.9426031e+00  2.6431117e+00]
 [-4.5999837e+00 -7.5231919e+00 -6.6444111e+00 ...  8.2597513e+00
   5.0968590e+00  8.8268280e-01]
 [-7.0793695e+00 -1.0080708e+01 -1.2742323e+01 ... -6.3287215e+00
  -6.7580729e+00  1.1715927e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1036-low.wav,"[[-3.2588498e+02 -2.5513515e+02 -2.6521613e+02 ... -3.8466159e+02
  -3.9344562e+02 -4.1355093e+02]
 [ 1.2229028e+02  1.1334596e+02  1.2103258e+02 ... -7.7773788e+01
  -6.0021877e+01 -2.9905710e+01]
 [-1.0920509e+01 -2.1894016e+01 -4.9176926e+01 ...  3.7059921e+01
   4.5550262e+01  5.0449657e+01]
 ...
 [-5.4899454e+00 -9.1871929e+00 -1.1313344e+01 ...  2.8299016e-01
  -3.9194264e+00  1.2237663e+00]
 [ 1.7915928e-01 -2.5490181e+00 -5.7179308e+00 ...  4.2291451e+00
   3.9524217e+00  3.8019431e-01]
 [-6.2167068e+00 -7.3881063e+00 -1.0778867e+01 ...  3.6946466e+00
   2.1227276e+00 -1.8475723e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1037-low.wav,"[[-562.37665   -531.2362    -545.6749    ... -454.48657   -470.30472
  -498.82657  ]
 [  88.80181     85.010376    80.980576  ...   99.83327     82.11696
    95.7433   ]
 [ -26.816078   -17.462284     7.1170278 ...  -26.557726   -48.575756
   -46.881454 ]
 ...
 [   0.7189816    7.1059637    2.162979  ...   -2.7771003    1.0292741
     4.5572834]
 [  -2.066669     1.1963422    4.217995  ...   -2.5881402    2.284401
     2.321501 ]
 [  -0.8762299   -1.7594831   -2.0413098 ...    4.487144     5.3360696
     6.8710938]]"
low,../../data/snsd/generated/noise_low/clnsp1038-low.wav,"[[-5.7488989e+02 -5.4722253e+02 -5.3354297e+02 ... -4.1066412e+02
  -4.8480420e+02 -4.9357925e+02]
 [ 9.0946060e+01  1.0032776e+02  1.0714526e+02 ...  1.7058066e+02
   1.2713652e+02  1.0653681e+02]
 [ 6.1087971e+00 -2.7534790e+00 -5.8238645e+00 ... -2.2423084e+01
  -2.7613758e+01 -2.4948557e+01]
 ...
 [-6.2044621e-02 -1.5703940e-01  1.1359482e+00 ... -3.2917187e+00
  -1.2608738e+00 -1.5673333e+00]
 [-4.6962247e+00  2.4813323e+00  2.7225869e+00 ...  4.0753317e+00
  -2.2185533e+00 -2.5762689e-01]
 [-4.1450644e+00 -6.2748832e-01 -3.0108094e+00 ... -5.1177616e+00
  -3.7623513e+00 -8.0501962e-01]]"
low,../../data/snsd/generated/noise_low/clnsp1039-low.wav,"[[-6.3037665e+02 -5.9678595e+02 -4.0458481e+02 ... -5.1844702e+02
  -4.7616193e+02 -4.9467331e+02]
 [ 4.5469246e+01  6.4702278e+01  8.0135376e+01 ...  8.8403473e+01
   7.5593750e+01  7.5203506e+01]
 [ 2.4952206e+01  1.5905310e+01 -1.5626190e+01 ... -1.0695545e+01
  -4.0886875e+01 -3.2384663e+01]
 ...
 [-1.1740427e+00  2.8779161e-01 -1.5572193e+00 ...  3.6647139e+00
  -3.1886515e-01 -3.8014183e+00]
 [ 2.1797667e+00  3.0720091e+00 -8.1418395e-01 ... -3.7217736e-02
  -4.2396560e+00 -6.7593393e+00]
 [ 3.6605756e+00  9.5983839e+00  5.7344723e+00 ...  6.7236514e+00
   5.8378978e+00  1.8306273e+00]]"
low,../../data/snsd/generated/noise_low/clnsp104-low.wav,"[[-4.4837646e+02 -4.2431439e+02 -4.2420181e+02 ... -4.2553860e+02
  -4.2685599e+02 -4.2918878e+02]
 [ 1.5239059e+02  1.4981360e+02  1.5229518e+02 ...  1.4669043e+02
   1.4379504e+02  1.4379497e+02]
 [-7.9533806e+00 -2.3291113e+01 -2.1799892e+01 ... -2.0160528e+01
  -2.2131792e+01 -2.3295349e+01]
 ...
 [-4.8050923e+00 -9.8254204e+00 -1.0552324e+01 ... -1.9552815e+00
  -2.8214962e+00 -1.7357894e+00]
 [-3.5139728e+00 -1.8440447e+00 -1.1819932e+00 ... -1.6607831e+00
   1.9997696e+00  1.5080175e+00]
 [-7.4682730e-01  4.0654979e+00  4.7627897e+00 ... -2.7269297e+00
  -2.2150189e-02 -3.4327898e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1040-low.wav,"[[-4.4324500e+02 -3.2674207e+02 -2.4708798e+02 ... -3.2081540e+02
  -3.9228207e+02 -4.6160364e+02]
 [ 7.8337387e+01  1.3723484e+01  2.1228472e+01 ...  4.9432243e+01
   5.2132465e+01  5.8801559e+01]
 [-2.4080949e+00  6.6303015e+00  2.9446873e+01 ... -3.0379089e+01
  -1.3023362e+01 -9.0749722e+00]
 ...
 [ 5.5460513e-02 -3.7674620e+00 -6.5498786e+00 ...  1.3040290e+00
  -5.1177216e+00 -5.5246387e+00]
 [-3.6622138e+00 -5.5045748e+00 -3.6024661e+00 ...  2.0265217e+00
  -1.8010094e+00 -1.2587688e+00]
 [-5.5280691e-01  2.5261352e+00  7.1788305e-01 ... -5.4962139e+00
  -4.5139890e+00 -4.6262484e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1041-low.wav,"[[-5.2227283e+02 -5.0603290e+02 -5.2388281e+02 ... -3.6824222e+02
  -3.7623431e+02 -3.7558890e+02]
 [ 3.3184906e+01  3.7185474e+01  5.4120152e+01 ...  1.0102302e+02
   7.9237808e+01  8.0750824e+01]
 [-2.9479273e+01 -3.5079395e+01 -3.3916256e+01 ... -3.0637497e+01
  -2.7290047e+01 -3.2837624e+01]
 ...
 [-1.2027820e+00 -1.0665215e+00 -3.6501893e-01 ...  1.3696784e+00
   1.7267370e+00  3.6660868e-01]
 [ 1.4663124e-01 -5.5947037e+00 -2.8217323e+00 ... -1.9936479e+00
   1.4055734e+00 -2.6302576e-02]
 [ 4.7429013e+00 -2.3550153e-02  1.1046187e+00 ... -3.4849887e+00
   2.4954026e+00  2.2991958e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1042-low.wav,"[[-5.30443970e+02 -5.34290039e+02 -5.86692078e+02 ... -4.54122314e+02
  -5.11514465e+02 -5.59331055e+02]
 [ 5.26873093e+01  5.96014366e+01  6.42554703e+01 ...  8.14345169e+01
   4.65710297e+01  4.33990173e+01]
 [-4.95960464e+01 -4.59762115e+01 -1.28656797e+01 ...  1.01040459e+01
   1.10025425e+01  1.82785606e+01]
 ...
 [-1.64019883e-01  4.09829235e+00  5.59854412e+00 ...  7.31984138e+00
   5.68551421e-01  3.67665350e-01]
 [ 2.39139724e+00  7.84033012e+00  4.28787804e+00 ...  9.90287304e+00
  -1.68038154e+00 -7.67414570e-01]
 [-1.55132782e+00  3.44994402e+00 -2.72647232e-01 ...  3.22273421e+00
  -2.82305431e+00  2.27750778e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1043-low.wav,"[[-3.5579602e+02 -3.3248370e+02 -3.2442926e+02 ... -4.4035904e+02
  -4.7047321e+02 -4.7192438e+02]
 [ 8.7937813e+00  4.6213985e+01  4.3959770e+01 ...  1.7207180e+01
   6.2215858e+01  8.9293144e+01]
 [ 1.3275314e+01  2.4443077e+01  4.1997757e+01 ...  4.7400871e+01
  -4.8471565e+00 -3.6619007e+01]
 ...
 [ 6.8308120e+00  7.8199577e+00  2.6456647e+00 ...  2.9490457e+00
   1.7366278e-01 -1.8170789e+00]
 [-1.1736903e+01 -6.9529686e+00 -5.5038962e+00 ... -7.3133302e-01
   3.4250093e-01  1.9839798e+00]
 [ 5.0556197e+00  7.6803017e-01 -2.2056868e+00 ... -1.1376526e+00
   3.4389812e-01 -4.7023954e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1044-low.wav,"[[-2.1427104e+02 -1.3991045e+02 -1.4923283e+02 ... -4.7248547e+02
  -4.7524023e+02 -4.9750391e+02]
 [ 8.0276154e+01  7.3538605e+01  7.3578712e+01 ...  1.0098432e+02
   1.0029521e+02  1.0411603e+02]
 [-9.7169899e+01 -9.3999435e+01 -8.1559486e+01 ...  1.3554802e+01
   1.8365643e+01  1.4465479e+01]
 ...
 [-5.2729769e+00 -7.9146099e+00 -7.6426315e+00 ...  5.2716484e+00
   6.3033786e+00  5.2893643e+00]
 [-2.0100665e+00 -5.0167198e+00 -7.7813210e+00 ...  1.4901700e+00
   3.7319851e+00 -1.4096682e+00]
 [-9.4969406e+00 -1.2939289e+01 -1.1463855e+01 ... -1.5337497e+00
   2.6840544e-01 -3.4602561e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1045-low.wav,"[[-377.7178    -311.25742   -228.44913   ... -460.22583   -511.6511
  -539.0971   ]
 [ 131.48274    116.65381    109.72157   ...   89.20525     75.90562
    56.754604 ]
 [ -16.915312   -32.40612    -63.234085  ...  -22.145584     0.9375559
     8.296036 ]
 ...
 [ -10.0027075  -11.887831   -12.337793  ...    1.704904    -2.6060076
    -1.2467782]
 [ -15.848166   -14.721252   -14.858622  ...   -3.9875407   -4.528838
    -1.1450055]
 [  -5.051843    -2.8867483    1.6346701 ...   -9.40427     -3.080543
     2.96935  ]]"
low,../../data/snsd/generated/noise_low/clnsp1046-low.wav,"[[-5.11027710e+02 -4.89707703e+02 -4.88622864e+02 ... -4.23356018e+02
  -4.36485565e+02 -4.61588104e+02]
 [ 1.34816498e+02  1.24974686e+02  1.24685333e+02 ...  9.94182281e+01
   8.19179993e+01  8.20055466e+01]
 [-2.09312487e+00 -2.07567101e+01 -2.20814514e+01 ... -1.21273365e+01
   6.44095421e-01  6.42952633e+00]
 ...
 [-2.04170853e-01  6.97481108e+00  1.62363648e-01 ...  1.82016873e+00
   7.47989237e-01 -1.77264380e+00]
 [-8.73891413e-01 -1.22141254e+00 -3.49288082e+00 ...  3.14337182e+00
   5.15379190e+00  2.91467667e+00]
 [-5.09264803e+00 -9.57248688e+00 -5.98393726e+00 ... -3.20201492e+00
  -9.92340446e-01  5.86860991e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1047-low.wav,"[[-4.45901733e+02 -4.09810028e+02 -3.98089630e+02 ... -3.69938629e+02
  -3.69619995e+02 -4.37349213e+02]
 [ 1.53438629e+02  1.75841827e+02  1.44748688e+02 ...  1.01653625e+02
   1.13867126e+02  1.13850494e+02]
 [ 6.72063017e+00  1.93183937e+01  1.92001038e+01 ... -7.64928741e+01
  -4.84361420e+01 -3.82884521e+01]
 ...
 [ 5.00269604e+00  2.57765388e+00  3.29591894e+00 ... -9.56151390e+00
  -6.79750347e+00 -4.43981075e+00]
 [ 2.28988743e+00 -3.25099468e+00 -5.22530222e+00 ... -1.09950895e+01
  -7.76917839e+00 -7.45761967e+00]
 [-3.31437302e+00 -4.89843464e+00 -4.81252384e+00 ...  7.84516335e-02
   3.03689742e+00  3.47947598e-01]]"
low,../../data/snsd/generated/noise_low/clnsp1048-low.wav,"[[-6.04790588e+02 -5.87579041e+02 -5.44670105e+02 ... -4.00797943e+02
  -3.48405640e+02 -3.70099518e+02]
 [ 4.30821152e+01  5.17488251e+01  1.17253380e+02 ...  1.19508194e+02
   1.01793091e+02  9.39823761e+01]
 [ 2.67156639e+01  2.58016815e+01  6.55691910e+01 ... -2.66420555e+01
  -5.34325562e+01 -4.67413597e+01]
 ...
 [ 1.91308951e+00 -4.15079594e-01  1.38821447e+00 ...  5.51046276e+00
   5.74373198e+00  2.75436449e+00]
 [-1.40581310e+00 -3.09095192e+00  2.25235748e+00 ...  2.31211948e+00
   1.72167957e+00  2.34115076e+00]
 [-1.20170045e+00 -1.86110115e+00  4.12798929e+00 ...  6.12928748e-01
   3.25532722e+00  5.42527103e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1049-low.wav,"[[-4.83518188e+02 -4.40537445e+02 -3.78651001e+02 ... -2.59160614e+02
  -2.96504761e+02 -3.90496521e+02]
 [ 1.19365677e+02  1.34436050e+02  1.72847015e+02 ...  1.12998886e+02
   1.18589981e+02  1.07294693e+02]
 [-2.06128368e+01 -1.81548500e+01 -7.82564688e+00 ... -4.68775902e+01
  -4.60463982e+01 -3.93026581e+01]
 ...
 [ 5.09040117e-01  5.25967789e+00  6.28004265e+00 ...  6.91433477e+00
   7.48554897e+00  5.65104771e+00]
 [-4.99750757e+00 -7.92331505e+00 -1.98757374e+00 ...  3.09644556e+00
   3.90366673e+00  4.02353191e+00]
 [-7.02453041e+00 -1.25213900e+01 -7.19955635e+00 ...  4.43184435e-01
   9.42164004e-01  4.91034389e-02]]"
low,../../data/snsd/generated/noise_low/clnsp105-low.wav,"[[-4.2377448e+02 -3.2266568e+02 -2.4899812e+02 ... -5.0023245e+02
  -5.5712109e+02 -5.7506293e+02]
 [ 1.7382620e+02  1.4930377e+02  8.5338982e+01 ...  6.4399681e+01
   7.2041115e+01  6.4346413e+01]
 [-1.9485653e+01 -6.7492912e+01 -7.2261780e+01 ... -7.0474038e+00
   2.5465057e+01  3.3118881e+01]
 ...
 [ 7.4172297e+00  6.0601606e+00 -4.2849765e+00 ...  3.0709279e+00
  -3.7346025e+00 -2.1439252e+00]
 [ 4.9401045e+00 -5.5976748e-01 -9.6817350e+00 ...  6.7454348e+00
   4.9042969e+00 -4.3829107e+00]
 [-3.5272074e+00 -3.4597743e+00 -7.7581148e+00 ...  3.4145465e+00
   1.4052367e-01 -4.7389579e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1050-low.wav,"[[-3.7866678e+02 -2.7797348e+02 -2.1768129e+02 ... -3.3740790e+02
  -3.5039209e+02 -3.8062854e+02]
 [ 9.9424911e+01  1.0694823e+02  9.4727036e+01 ...  1.5172327e+02
   1.3409750e+02  1.3044431e+02]
 [ 9.8754272e+00 -6.7293139e+00 -3.8329437e+01 ... -1.2594374e+01
   1.5121716e+01  1.4107934e+01]
 ...
 [-9.1043148e+00 -1.5712139e+01 -2.0701319e+01 ... -1.0505283e+01
  -1.2114337e+01 -9.1091957e+00]
 [-1.6324946e+00 -5.6269193e+00 -2.8359284e+00 ... -3.7867355e+00
  -2.7255750e+00 -3.3820856e-01]
 [ 5.0773163e+00  2.2919917e+00  3.2515845e+00 ... -8.3417711e+00
  -2.9551854e+00  1.8589983e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1051-low.wav,"[[-6.17411133e+02 -5.77999634e+02 -5.42622681e+02 ... -4.29638306e+02
  -4.55555695e+02 -4.72594696e+02]
 [ 5.70504303e+01  3.82042198e+01 -1.39651756e+01 ...  7.51418610e+01
   6.73609772e+01  9.12015686e+01]
 [ 3.19908981e+01  2.09714165e+01  2.37258949e+01 ... -4.40224571e+01
  -5.22472534e+01 -4.80578461e+01]
 ...
 [-1.87888551e+00 -3.76477242e-01 -1.54175282e-01 ...  1.20558996e+01
   1.50446415e+01  1.19777040e+01]
 [-2.55646467e+00 -3.40449762e+00  1.94996268e-01 ... -5.38448095e+00
  -6.01315880e+00 -4.51713514e+00]
 [-2.55654526e+00 -3.25877571e+00 -2.35021544e+00 ... -1.06676826e+01
  -1.54825153e+01 -1.85445213e+01]]"
low,../../data/snsd/generated/noise_low/clnsp1052-low.wav,"[[-4.7317178e+02 -3.0326288e+02 -2.6311255e+02 ... -3.6156244e+02
  -3.8874774e+02 -4.1584943e+02]
 [ 3.5003403e+01  7.2876022e+01  8.5894379e+01 ...  9.0057022e+01
   5.4378483e+01  3.4112289e+01]
 [-3.5395866e+01 -3.7628136e+01 -2.9062819e+01 ... -1.8261734e+01
  -3.0239826e+01 -3.7481171e+01]
 ...
 [ 7.4041753e+00  2.8420486e+00  8.0940619e+00 ... -4.6056561e+00
  -6.2769022e+00 -3.8532963e+00]
 [ 1.9964746e+00  6.4327502e+00  1.0001917e+01 ... -2.8948215e-01
  -1.0239325e+00  3.4398046e+00]
 [ 2.6164241e+00 -7.2786999e-01 -2.8731217e+00 ... -1.0614067e+01
  -3.9772687e+00 -5.4189134e-01]]"
low,../../data/snsd/generated/noise_low/clnsp1053-low.wav,"[[-239.25926    -224.86432    -253.23984    ... -294.75806
  -309.30655    -298.8808    ]
 [ 102.89415      94.90752      97.097694   ...  116.12903
    82.517334     96.97287   ]
 [-103.838844    -98.22505     -68.836975   ...  -90.507835
   -75.62703     -56.54411   ]
 ...
 [   5.838938     10.063564      7.9865055  ...    3.6395292
     5.8473616     2.9156501 ]
 [   0.63091844   -3.6765056    -7.7446094  ...   -0.6997069
    10.889523      8.50808   ]
 [ -12.073664    -12.206274    -14.535458   ...    2.6252093
    10.410608     10.209049  ]]"
low,../../data/snsd/generated/noise_low/clnsp1054-low.wav,"[[-5.5640265e+02 -4.8518332e+02 -4.7616101e+02 ... -3.1998019e+02
  -3.2513324e+02 -3.4238068e+02]
 [ 5.4798580e+01  5.6152504e+01  5.1235283e+01 ... -2.8573060e+00
  -3.7570518e+01 -2.9570026e+01]
 [ 2.7285164e+01  1.5429157e+01  1.2899565e+01 ...  3.6822388e+01
   3.0677334e+01  2.0203684e+01]
 ...
 [ 4.5170546e+00 -7.9767895e-01 -5.7717174e-01 ...  6.6276817e+00
   3.1038032e+00 -5.5670166e-01]
 [ 2.3635583e+00  5.2823167e+00  6.1512284e+00 ... -7.8113394e+00
  -7.5685520e+00  1.8033447e+00]
 [ 4.2926770e-01  4.8851271e+00  3.0685623e+00 ...  1.0549925e-01
   1.2038392e+00  5.5376029e+00]]"
low,../../data/snsd/generated/noise_low/clnsp1055-low.wav,"[[-6.7074927e+02 -6.4172437e+02 -5.9919165e+02 ... -3.0131079e+02
  -2.9058527e+02 -3.0875836e+02]
 [ 4.7657898e+01  6.5111282e+01  6.4065643e+01 ...  1.3740323e+02
   9.9207222e+01  9.3783142e+01]
 [ 2.5360382e+01  2.1358994e+01 -3.1773579e+01 ... -1.6870087e+01
  -2.4769167e+01 -2.0095379e+01]
 ...
 [ 6.9142753e-01 -4.3496113e+00 -2.9103332e+00 ... -2.9245803e+00
  -3.2864895e+00 -3.6731911e+00]
 [ 1.4382999e+00 -4.4644899e+00 -6.3675685e+00 ...  1.1000842e+00
   2.0905497e+00  4.0943489e+00]
 [-7.5428188e-02 -2.2669678e+00 -5.3226032e+00 ...  6.9754839e-02
  -8.7875044e-01  6.3676369e-01]]"
low,../../data/snsd/generated/noise_low/clnsp1056-low.wav,"[[-6.46301514e+02 -6.21195007e+02 -5.93686279e+02 ... -3.53493530e+02
  -4.20937500e+02 -5.18321350e+02]
 [ 4.11204453e+01  6.06903152e+01  6.93057404e+01 ...  1.61717896e+02
   1.65813080e+02  1.25589676e+02]
 [ 2.83431320e+01  2.16685104e+01  1.68468208e+01 ... -8.20220261e+01
  -4.20746460e+01 -7.53547430e+00]
 ...
 [ 1.70388913e+00  2.45735455e+00 -1.35043347e+00 ... -1.53773284e+00
  -2.24007988e+00  1.29033399e+00]
 [ 2.26861429e+00  1.91665268e+00 -4.47021389e+00 ...  3.20145190e-02
   2.57530272e-01  5.88804245e-01]
 [ 2.80635405e+00  2.38493037e+00 -1.16247714e+00 ...  3.50245476e-01
   9.72182274e-01  1.04515195e-01]]"
low,../../data/snsd/generated/noise_low/clnsp1057-low.wav,"[[-4.98498627e+02 -4.37215515e+02 -3.81655579e+02 ... -3.98463989e+02
  -3.92067444e+02 -3.93964630e+02]
 [ 8.87206802e+01  1.01777855e+02  9.48941040e+01 ...  5.45558357e+01
   5.28405190e+01  6.60971451e+01]
 [ 1.60740108e+01  8.62077522e+00  1.98659019e+01 ... -5.72055817e+01
  -5.27090912e+01 -5.11323509e+01]
 ...
 [-6.87399030e-01 -1.75747180e+00 -1.59227800e+00 ... -1.07175474e+01
  -2.72316027e+00  3.51240301e+00]
 [-6.43515825e-01  3.07774425e-01 -2.92383432e+00 ... -9.58215523e+00
   6.16356730e-02  2.08891916e+00]
 [-2.65275550e+00 -1.55014086e+00  1.38087106e+00 ... -3.93861961e+00
  -7.89025736e+00 -1.36198454e+01]]"
